tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,labels
1.326236144,3.730368053,8.395865113,4.70515563,4.45797509,-1.306924542,-1.72674283,-1.424307719,0.082892747,0.670673368,0.658545229,0.914516193,0
3.0383876,4.398749109,1.706951104,8.049611511,4.020510653,-1.334206621,-0.688976649,-1.997327383,0.532279678,0.607065141,0.203880845,0.567894594,0
3.73423147,3.737711629,9.069079141,6.77969812,4.457401618,-1.623648909,-1.768236871,-1.065515837,0.658472793,0.609750645,0.602587261,0.304208901,0
7.460297748,9.748173841,8.20707275,6.446307455,4.011212372,-1.858620214,-1.216576237,-0.936015921,0.858448436,0.938017314,0.271399539,0.804834157,0
1.482887394,8.539292877,3.858590045,4.807606052,3.68432457,-1.483841704,-0.686455431,-1.514027434,0.176034264,0.190007226,0.770586835,0.479546481,1
0.777143757,9.24919881,6.138697761,2.849900548,3.695157987,-1.237875959,-0.664191472,-1.793090556,0.948152684,0.78266804,0.07960034,0.42212168,1
1.002083753,3.979787764,6.269573329,8.806181581,4.521261435,-0.732171666,-1.892963544,-1.896126225,0.912407314,0.284583519,0.303184428,0.378703797,1
2.276479198,6.591594902,3.59736046,1.719222846,3.44894828,-1.6654391,-0.620861079,-1.162648101,0.846069328,0.195124779,0.637618793,0.641893669,1
6.695218959,1.487248459,1.700691705,3.528145061,3.914989139,-0.937865689,-1.028369511,-1.94875394,0.556515445,0.925196341,0.405330076,0.650618062,1
1.272221395,7.605632772,1.418910811,3.433341174,3.423493992,-0.993677262,-1.327777026,-1.102039704,0.520209946,0.118104854,0.704175578,0.176108191,1
1.693517862,2.756387899,0.514915162,1.693740567,4.154221094,-0.574073083,-1.966855955,-1.613292057,0.843691476,0.416213618,0.083883919,0.121503281,1
8.201071355,2.994975559,3.561723363,3.924145104,3.966073943,-1.222579192,-1.977416237,-0.766078515,0.244513127,0.370362822,0.083542156,0.962636168,1
6.197946851,4.441633388,1.208678058,3.411057067,3.935356074,-0.905050486,-1.81332955,-1.216976037,0.211987033,0.273561926,0.330805799,0.294692392,1
5.702699987,3.12549438,1.28562591,6.513623542,5.455035612,-1.703396412,-1.850647634,-1.900991565,0.345802299,0.34379206,0.937869204,0.214976304,1
4.255872814,6.458821716,2.423981356,5.636656351,3.425142595,-1.204951805,-1.333309451,-0.886881338,0.151893951,0.515667265,0.277419983,0.427292202,1
2.140246828,7.714592865,1.746634169,8.520008876,3.96949788,-1.028752669,-1.970202053,-0.970543159,0.695180605,0.342955483,0.072319334,0.337194141,1
1.064685132,5.988160398,6.99901251,8.431927528,3.58819224,-0.911241127,-1.135695136,-1.541255978,0.184774076,0.224443374,0.601741193,0.112094873,1
2.392397262,7.31659223,9.913989507,1.887026041,2.716935693,-1.32023899,-0.644892088,-0.751804615,0.315974749,0.533752977,0.164249376,0.804234545,1
1.131663902,9.798562216,1.352453391,6.794484948,3.302623969,-0.9341054,-0.548236112,-1.820282457,0.815225301,0.300776783,0.099280806,0.810958598,1
1.626513358,3.588979116,8.106344358,4.333076625,4.535342791,-1.862678319,-0.795873239,-1.876791234,0.695531237,0.144298904,0.26391219,0.730635349,1
4.541829141,1.969861575,8.513192907,7.562035559,4.362834688,-1.626413737,-1.761731222,-0.974689729,0.409785101,0.121397366,0.165887907,0.457982132,1
4.841253878,2.027505741,1.276216093,7.35748733,3.522706116,-1.145441397,-1.212360929,-1.16490379,0.930903808,0.403693134,0.437257396,0.101562518,1
0.787009767,1.442336401,2.401815414,5.303412621,2.782112506,-0.745343379,-1.248569725,-0.788199403,0.076530911,0.54461502,0.560095402,0.435793872,1
7.414950406,1.830625397,4.642554141,1.773872022,4.460867091,-1.569268322,-1.635532543,-1.256066227,0.463984089,0.596747069,0.460146341,0.945368373,1
4.216866833,1.558217111,2.0230224,7.143036139,2.286994842,-1.108884301,-0.644185841,-0.5339247,0.138279463,0.590585853,0.869202551,0.445517705,1
0.796720641,7.410375073,3.396459228,0.514845092,3.131517705,-1.138810633,-1.294484849,-0.698222224,0.326967193,0.149053722,0.653265345,0.81390429,1
1.024659779,9.083122823,2.414038331,2.576467085,3.725663818,-1.221429387,-1.756312397,-0.747922033,0.633920113,0.205281872,0.462850415,0.283405176,1
6.423342358,0.635829648,0.87257638,7.192618373,5.016530253,-1.848165968,-1.624345208,-1.544019077,0.342565101,0.124194764,0.632520455,0.902424384,1
1.765089458,1.576959963,9.181960198,6.830567175,2.986090354,-0.630908849,-0.894197587,-1.460983918,0.628783553,0.971780032,0.580262363,0.489897547,1
7.577401113,1.283205719,6.454919633,0.776520175,4.585249472,-1.002865664,-1.790188333,-1.792195475,0.763791336,0.927102927,0.801059749,0.667818199,1
6.348078938,0.537629842,5.525460251,5.285604073,3.916351442,-1.893227726,-1.095478801,-0.927644915,0.210481888,0.783196682,0.516473348,0.201387997,1
2.039610498,9.330544409,2.516143023,1.754636686,3.620145688,-1.272839014,-1.24659338,-1.100713293,0.202697621,0.622291503,0.525988549,0.965405205,1
8.028259889,1.637295895,3.637855951,1.054207231,3.395528957,-1.547430679,-1.117363269,-0.730735009,0.566862935,0.464794208,0.690715785,0.099919134,1
2.324900988,0.652164905,8.312354955,2.446113974,4.04413425,-1.933308284,-1.368102199,-0.742723767,0.32228403,0.118549555,0.663958629,0.48353243,1
6.136487032,2.084500611,4.638570122,2.361034337,3.908814509,-0.71517402,-1.371625349,-1.82201514,0.453603508,0.567132646,0.227519915,0.388337571,1
6.131146169,7.747402739,1.509174828,8.087365432,3.993584778,-0.751617336,-1.749836337,-1.492131105,0.233182485,0.424769425,0.914642564,0.134881831,1
2.666644539,8.797936643,5.659078553,1.446860871,3.786001509,-1.819292456,-0.819920595,-1.146788459,0.642153731,0.761449912,0.28277434,0.2578319,1
3.243954547,8.908443091,9.335929294,1.731354283,5.139631592,-1.644319236,-1.787885557,-1.707426798,0.893444709,0.508900313,0.111423805,0.983424104,1
7.699669258,5.991328727,0.710774535,4.600780075,4.665919538,-1.86770277,-0.822973657,-1.975243111,0.253683262,0.751539409,0.987932276,0.07208014,1
2.873519006,9.217106807,1.526864099,3.51699383,2.98342168,-1.034360878,-0.511059517,-1.438001284,0.59992293,0.566814878,0.501585143,0.448895278,1
3.340777236,2.438377308,9.089390346,4.551966306,2.465167977,-0.880895734,-0.809622308,-0.774649935,0.544962211,0.233300724,0.135187772,0.459356142,1
7.822178274,6.753806042,1.706221602,3.158723966,3.596330941,-0.858794115,-1.225815373,-1.511721453,0.630018942,0.118138615,0.166025576,0.128497591,1
1.400910391,6.063217914,0.691658295,5.030620217,3.660549284,-1.026079235,-0.887687238,-1.746782811,0.552409244,0.696185466,0.128127433,0.050730921,1
0.733614263,5.566546145,0.899630809,9.936054407,3.685931654,-1.043750331,-1.832942598,-0.809238726,0.059023307,0.903747088,0.431627361,0.140935514,1
2.963373527,4.355758482,4.786846493,1.276023271,4.434162332,-1.810992268,-1.879671251,-0.743498813,0.486994933,0.116631195,0.178918795,0.096546988,1
6.898492702,0.892969678,0.829088136,7.073462067,3.870392402,-1.987878621,-1.117189617,-0.765324165,0.444060856,0.319689303,0.66133318,0.81172551,1
1.92980646,2.170617011,9.226416104,7.645558595,5.301641438,-1.86098451,-1.733025141,-1.707631788,0.136675565,0.628445325,0.622159888,0.051589845,1
1.091174799,6.236211346,6.622365,2.750298896,4.076730782,-1.170990615,-1.434171359,-1.471568808,0.415944368,0.140034323,0.262090142,0.320708823,1
7.739206647,3.645355918,1.425816853,2.367389588,5.106400427,-1.599871397,-1.774526293,-1.732002736,0.532775198,0.703175006,0.562412679,0.783524055,1
8.273747615,5.447603461,1.297943133,2.481267554,3.243635431,-0.51861899,-1.347439846,-1.377576595,0.108309469,0.701043934,0.120755222,0.588989141,1
5.889762594,0.626590167,2.34347061,2.41964355,4.930185638,-1.554302221,-1.380189628,-1.995693788,0.541268023,0.844057054,0.976987418,0.263683906,1
1.627475895,4.488340122,1.806563762,6.369663063,4.295815535,-1.913742597,-1.859960662,-0.522112276,0.738364444,0.314135466,0.793666763,0.279781335,1
0.819743092,4.922577051,1.086539331,2.590311906,3.756989941,-1.673721006,-0.633565555,-1.44970338,0.309962182,0.775662663,0.689529793,0.309009949,1
2.811807925,9.775245105,4.033999552,9.12160846,3.464583317,-1.075137642,-0.604366371,-1.785079304,0.159140881,0.079085,0.373442751,0.349747105,1
5.833952212,5.335286452,2.164885417,5.527715948,3.356991102,-1.499604237,-1.04013647,-0.817250395,0.390800998,0.239686714,0.253252583,0.33414103,1
6.740661594,0.771154221,4.895650016,7.78183287,3.014684282,-1.47867999,-0.961048996,-0.574955296,0.37426825,0.850753981,0.096511881,0.258111254,1
4.417736717,6.641178991,0.887188671,9.329812809,4.044885841,-1.321575848,-1.571275436,-1.152034557,0.57306512,0.370058515,0.1088293,0.393534867,1
4.887926756,1.081712325,3.196477069,5.97668637,5.05870881,-1.417808505,-1.843393961,-1.797506344,0.404820518,0.830682447,0.337614221,0.549941939,1
7.864351936,3.580922534,7.455084119,1.358627605,3.341289331,-1.811917186,-0.589901796,-0.939470348,0.140170733,0.291199311,0.65498944,0.999881627,1
4.004871156,6.028052812,7.572820143,8.483777154,3.345330481,-0.762848421,-0.893249293,-1.689232767,0.232931385,0.47483573,0.0959624,0.188803054,1
1.774538431,8.809008368,6.573042773,1.007174131,4.396501757,-1.80786982,-1.381459805,-1.207172132,0.522203803,0.96097955,0.118504276,0.700140037,1
6.148051998,2.472733416,0.928652491,2.125405603,3.796360962,-1.707468541,-1.401170038,-0.687722384,0.766534651,0.943614659,0.642032394,0.769393225,1
8.479356129,2.007283523,1.160615468,4.423005177,4.229483042,-1.413587729,-1.09139153,-1.724503783,0.907689874,0.339653619,0.867336344,0.270458951,1
6.717260756,1.458713394,8.549177336,1.138474585,5.375603259,-1.657700141,-1.997458982,-1.720444136,0.227370484,0.217521676,0.434128938,0.504025907,1
6.070858216,5.347953762,1.13729762,8.935720878,3.217990944,-0.72591868,-0.878174084,-1.61389818,0.056103831,0.27616776,0.878282738,0.771850753,1
5.414351136,9.505556223,6.529062806,2.416025041,2.816711935,-1.521308213,-0.705232584,-0.590171138,0.082012809,0.20110436,0.569323355,0.356875841,1
2.56469059,9.243669347,2.029092584,0.675187177,3.838564432,-1.929256297,-1.043966611,-0.865341524,0.131870155,0.651967065,0.357848194,0.963175679,1
1.77073545,1.442775711,3.542822712,6.450022594,4.203925645,-1.352523562,-1.08421366,-1.767188423,0.714357114,0.432670699,0.995904361,0.073397552,1
1.366931459,8.177094733,8.517864717,5.182143684,3.991577711,-1.441543761,-1.148881891,-1.401152059,0.521748639,0.239509411,0.381439547,0.06421616,1
9.643929133,1.641527703,2.83917271,2.636474013,4.107202097,-1.723599162,-1.635413563,-0.748189372,0.335069728,0.111008605,0.779221405,0.831207298,1
2.00100834,9.090215714,5.828436566,9.825785716,4.389426597,-1.260423187,-1.13736334,-1.99164007,0.542899388,0.070889249,0.175186421,0.522531326,1
9.638000492,1.574007541,3.436349913,4.465637536,4.73383762,-1.996100794,-1.839395749,-0.898341077,0.172300234,0.25754798,0.396814612,0.467538414,1
1.893033465,1.811870882,2.046323134,4.299279923,4.46957886,-1.457720695,-1.844643293,-1.167214872,0.398751976,0.103836122,0.77352236,0.196332921,1
3.650014989,0.795519538,6.661261121,1.112534824,2.637523328,-0.941337627,-0.600047112,-1.096138589,0.410355142,0.390466857,0.271097306,0.37980426,1
0.530585128,6.888729108,2.353416488,5.432678571,4.055639758,-1.75748055,-0.702648004,-1.595511204,0.533987529,0.928932002,0.754592725,0.150307527,1
8.029667223,1.302540274,3.574406782,1.487478487,3.782624549,-0.935321152,-1.008324174,-1.838979223,0.620431782,0.165061326,0.342532236,0.482158791,1
2.217360101,8.405879279,2.577488179,2.857066133,3.796947659,-0.790385955,-1.347968376,-1.658593328,0.787679473,0.085352511,0.626287648,0.161470916,1
9.446259805,2.377829972,1.969910516,5.340044451,2.56612814,-0.568647029,-0.981560109,-1.015921001,0.711751925,0.501831552,0.669675107,0.625228925,1
1.934761717,6.874882275,9.618702777,1.009927779,4.648758165,-1.933020886,-0.934665945,-1.781071333,0.877117116,0.368975186,0.701277259,0.859605819,1
4.833523994,0.988943794,8.544197188,7.781745098,3.672263689,-1.414872561,-1.708241795,-0.549149334,0.117300871,0.808408375,0.770514863,0.238596903,1
1.021902426,0.85567249,7.659738432,9.403234652,3.774679368,-1.114535021,-1.471774806,-1.188369541,0.071446398,0.729921347,0.525884592,0.381389794,1
1.920409122,6.34597863,2.382950085,0.82451173,3.88249263,-0.794608387,-1.738944628,-1.348939615,0.237020445,0.501001103,0.245644544,0.328660633,1
0.945899829,8.98963322,6.393948942,1.248277778,4.135918128,-0.51769263,-1.958674573,-1.659550926,0.639012131,0.549926593,0.473617882,0.115896486,1
1.411251184,2.206359224,6.274648591,1.110084629,3.865097871,-1.916675959,-1.051430109,-0.896991803,0.982669972,0.479680363,0.576798274,0.050794743,1
8.26152983,2.530636309,0.735837075,2.427031448,3.254796718,-1.201374983,-1.422951766,-0.630469969,0.140363657,0.677640188,0.429257166,0.877190543,1
0.658553802,6.405489782,1.777702094,9.80955417,3.907735866,-1.375404174,-1.246962341,-1.285369351,0.471324251,0.202991202,0.595310104,0.580120614,1
2.935784313,3.150631455,0.667346868,3.155613735,3.379724799,-0.614000774,-1.781622793,-0.984101231,0.144380853,0.172695686,0.783041324,0.498313218,1
1.201957499,1.119728429,7.807902696,7.695248474,4.308947975,-1.726104193,-0.653225709,-1.929618073,0.448262188,0.762486216,0.496314578,0.073615862,1
3.132812788,6.887259012,2.712341343,6.994670118,4.234673198,-0.709366809,-1.930730848,-1.594575542,0.188647004,0.428632924,0.055683713,0.301833549,1
7.942843508,1.864440744,4.594776523,8.052904624,2.674530888,-1.079610177,-0.527154913,-1.067765797,0.251921379,0.808502008,0.234463884,0.318268787,1
9.824995134,4.55067361,5.14180922,1.6282174,2.785604412,-1.427477908,-0.729156897,-0.628969607,0.215020926,0.335567735,0.302504352,0.624445608,1
2.40818038,6.017612295,0.619625645,9.949353951,3.567862394,-1.445819294,-1.211590966,-0.910452134,0.240936154,0.152200055,0.54166973,0.876248625,1
2.313125216,4.657283298,9.930103374,1.166561206,3.688572688,-1.263207958,-1.038877527,-1.386487203,0.141503628,0.100049571,0.689750599,0.448492736,1
6.731433989,5.811627935,2.189098231,1.533059627,3.541810361,-1.95412456,-0.843478307,-0.744207494,0.252774878,0.590351127,0.4932519,0.952482971,1
2.820355236,6.952918576,1.628470982,1.430233121,3.290201012,-0.740967782,-1.728495877,-0.820737353,0.543160938,0.565758739,0.703878004,0.518565217,1
7.206303935,0.682375493,8.963306755,2.584919637,4.590622331,-0.948140812,-1.988537737,-1.653943783,0.497213911,0.74848669,0.747031649,0.455725542,1
9.611508884,1.268492104,4.756816884,9.409684607,3.143797896,-1.254280523,-1.272722669,-0.616794703,0.398496073,0.284068978,0.751743333,0.114214843,1
1.187820089,2.197799597,7.344297955,6.587212452,4.044535974,-0.96330086,-1.348358178,-1.732876935,0.924983167,0.140791682,0.654441484,0.505055626,1
1.81085928,0.522993908,7.329216223,2.103132823,3.841756984,-1.057902451,-1.716108862,-1.067745671,0.790671333,0.416340517,0.786144392,0.343450019,1
1.676335648,2.879198311,2.454838587,8.51868475,4.19097734,-1.699082498,-1.495394442,-0.9965004,0.746329776,0.944316952,0.444714269,0.632577205,1
3.125238343,4.246325096,8.403589766,1.853120758,3.984203424,-1.503044118,-1.158565269,-1.322594038,0.982090162,0.065890153,0.452704457,0.627446204,1
5.056618051,4.710672672,7.519596523,6.391218643,3.733165278,-1.368048628,-1.357391682,-1.007724968,0.055693455,0.151271502,0.584615687,0.166358164,1
0.559362229,9.098543688,1.292850437,2.422865538,2.98789441,-1.209039557,-0.971841899,-0.807012954,0.280070702,0.456508357,0.674670608,0.199490171,1
8.136954829,0.665661108,3.057608594,2.965396499,4.033820105,-1.676395784,-0.723999629,-1.633424692,0.411536067,0.13849137,0.219418824,0.773303956,1
0.658859321,7.34542258,9.64115021,7.38719484,4.358911588,-0.94428434,-1.828687793,-1.585939455,0.084641354,0.363491236,0.135944088,0.265949116,1
3.448383977,8.512237335,7.992553446,0.645881646,4.723232049,-1.267600745,-1.892037686,-1.563593618,0.756604251,0.190887384,0.159249212,0.672681592,1
0.635064059,0.853877717,6.717768542,2.190809423,3.163668417,-1.835854345,-0.784403909,-0.543410163,0.576265901,0.550094068,0.133647475,0.614509377,1
9.539457265,3.574667771,2.339842058,5.401510517,3.593755888,-0.958432669,-1.275892794,-1.359430425,0.76675065,0.104929493,0.320286381,0.202196924,1
6.143375198,3.945279494,1.306890859,6.741783542,3.693503006,-1.12062928,-1.331422488,-1.241451238,0.130049531,0.555459747,0.359009869,0.533506657,1
1.244661877,1.893175157,1.495222276,2.529496168,4.061817404,-1.14910894,-1.900328727,-1.012379737,0.169744832,0.730023132,0.662723453,0.683232094,1
5.12999691,2.868343996,5.249760801,2.711256423,3.543823438,-1.034711445,-0.989075527,-1.520036466,0.219917151,0.328092517,0.248891626,0.089021935,1
2.995084883,1.95689388,4.439896897,9.100229233,4.976328189,-1.528741955,-1.607273218,-1.840313017,0.811931469,0.213030978,0.320939327,0.569499447,1
6.614117253,9.100041353,5.344674431,0.706861217,4.576135699,-1.931063814,-0.779733467,-1.865338417,0.082062557,0.179089744,0.353524729,0.604223057,1
4.901871684,2.573861158,4.59582787,1.910480036,2.146602197,-0.622702688,-0.555082624,-0.968816886,0.080487017,0.566433391,0.252608311,0.163242471,1
0.931360027,6.504093249,7.538670251,9.581767496,4.161186778,-1.213417927,-0.9949135,-1.952855351,0.339222953,0.10199771,0.771254463,0.206580612,1
7.808252753,1.150278027,2.658241831,7.721942783,3.226105269,-0.508926769,-0.734397288,-1.982781212,0.616463583,0.442148976,0.612990372,0.227550917,1
7.216664788,8.950754302,1.115872843,1.632729736,2.906731984,-1.302678074,-0.859523947,-0.744529963,0.385874871,0.309140723,0.544163158,0.626042499,1
7.632238455,3.885274705,1.670667185,3.386162566,2.765855223,-0.653651489,-1.54308435,-0.569119384,0.587796265,0.451160283,0.424078468,0.346367159,1
1.404766262,2.573784417,5.285836118,9.2645267,2.11941579,-0.588689442,-0.939176289,-0.591550059,0.657538949,0.530694549,0.221353714,0.703145349,1
5.270968097,3.969322704,0.901757632,1.158987262,2.335037256,-1.240963865,-0.524165331,-0.569908059,0.334467273,0.817949634,0.98955193,0.816947696,1
1.904178506,5.182066667,0.607085835,3.945596887,3.625117022,-1.14721613,-1.022984081,-1.454916811,0.328891692,0.259394453,0.8459128,0.509029936,1
8.403671932,3.063691444,9.924368513,1.170840056,3.200390413,-0.812351726,-0.835131244,-1.552907443,0.173369167,0.280510053,0.345950968,0.162332743,1
8.129834216,0.843828821,9.917692366,4.500931463,3.739035364,-0.539749559,-1.50206804,-1.697217765,0.474670681,0.552128291,0.397515733,0.157944136,1
8.118162534,4.169051836,1.309141064,7.927896174,5.381263541,-1.854287274,-1.933998827,-1.59297744,0.106749846,0.604122859,0.459953843,0.079903019,1
1.286425796,1.508964951,5.395514681,6.442322359,3.405431152,-0.953003077,-1.631065928,-0.821362147,0.856292724,0.791178771,0.807170791,0.142672664,1
0.991820603,9.896802284,4.764288993,1.149986174,3.578846247,-0.772055731,-1.687725918,-1.119064599,0.5420186,0.266446349,0.717775339,0.207164559,1
6.104386963,4.702641529,1.085086118,1.011084058,5.683160895,-1.969921626,-1.75355704,-1.959682229,0.284991337,0.287755672,0.400999548,0.68559548,1
4.639786157,3.226266251,3.103022739,1.423607352,3.809239714,-1.63249717,-1.14797294,-1.028769604,0.519554258,0.057225701,0.715372266,0.201860834,1
9.503153122,0.749230399,2.836016984,4.528596153,3.388691768,-1.077145599,-1.240546272,-1.070999897,0.50663749,0.225683721,0.07100786,0.947891126,1
3.115652973,1.887401047,3.309432786,7.007720128,4.651984493,-1.404377815,-1.996457568,-1.25114911,0.243827969,0.918133935,0.193982543,0.327495128,1
0.988033932,3.07524059,9.320533092,2.076953188,3.190155293,-1.049496849,-1.514233538,-0.626424906,0.801760231,0.09784956,0.149944282,0.204656202,1
0.571960073,0.80562178,6.227526483,7.50456038,4.455899382,-1.771408768,-1.606980797,-1.077509816,0.165657015,0.678665576,0.722168614,0.469427352,1
2.81289364,2.131886005,9.314127113,8.78987724,4.375836428,-1.972621961,-1.063493742,-1.339720725,0.352193986,0.761183,0.733509115,0.215341503,1
1.191427417,6.888915401,2.52500362,1.162924509,4.599861136,-1.692663045,-1.178335172,-1.728862919,0.52129859,0.835548648,0.055776645,0.969895051,1
3.073195302,6.646904536,1.922543916,4.814626969,2.611737052,-1.229918604,-0.548126516,-0.833691932,0.341482657,0.204346303,0.624143708,0.400924774,1
1.685443331,7.659544203,5.048564086,1.744921049,4.985028874,-1.93227415,-1.742865013,-1.309889712,0.77214774,0.277497229,0.758171537,0.38586064,1
2.256556177,4.235903302,1.099795966,0.745461294,5.043723804,-1.90849626,-1.91107084,-1.224156703,0.574293285,0.427559921,0.614593801,0.607175335,1
4.314428158,0.583092986,1.330332632,5.263107127,2.517963509,-1.255545091,-0.661256669,-0.601161749,0.421411871,0.47630593,0.230662862,0.48025378,1
7.93831994,9.022639022,1.17924719,6.700451373,2.510782185,-0.588967816,-0.824390595,-1.097423773,0.608564716,0.168825924,0.931319162,0.121936357,1
3.365380221,9.424638965,6.684889542,2.121612069,4.565035742,-1.445586434,-1.932798447,-1.186650861,0.943627513,0.24578767,0.070060111,0.36278988,1
4.037606923,7.292814978,1.082318468,2.850884494,4.199602372,-1.913055858,-1.080384861,-1.206161653,0.277730225,0.627848841,0.146595703,0.916103125,1
1.545765678,0.818059607,5.259774465,3.387797066,3.448567475,-1.199481434,-1.176032153,-1.073053888,0.563283506,0.564532279,0.354071164,0.535536827,1
8.680222255,4.384060941,4.603926649,9.38957664,4.211325602,-1.755418004,-1.79443443,-0.661473169,0.135357294,0.320269339,0.680483162,0.255430656,1
9.901965563,1.739847485,6.54057406,4.195299285,3.139314031,-0.898713222,-0.645610083,-1.594990726,0.281612459,0.535747285,0.727238816,0.080500436,1
9.676183026,2.468405468,6.23945052,8.193373288,4.034306377,-1.639554307,-1.071677303,-1.323074767,0.129285017,0.306635027,0.577689442,0.358334272,1
6.443408321,1.735911275,7.595557445,0.868357026,2.694674759,-0.609773683,-1.482106962,-0.602794113,0.353721731,0.445051755,0.592225677,0.080631497,1
1.307064349,5.837797947,6.415752189,8.567780863,3.728536127,-1.978947773,-0.551507447,-1.198080907,0.145697916,0.370722069,0.529608928,0.118986769,1
3.737538222,1.450141166,3.476701939,9.123708891,3.698804226,-1.430821054,-0.774160665,-1.493822507,0.2562049,0.259294446,0.877425473,0.608579934,1
1.986925064,0.522052139,3.953091299,4.78714974,2.55125449,-1.433023299,-0.544715511,-0.57351568,0.588196139,0.891932864,0.714882182,0.407993979,1
1.820560132,9.153787972,3.109712124,4.411563833,3.373910992,-1.338266766,-0.877443294,-1.158200932,0.693991668,0.75125048,0.175387222,0.581325344,1
5.509364759,0.877761256,2.61588728,1.798310064,2.775639171,-1.088766781,-0.889591533,-0.797280856,0.457628836,0.861425797,0.945957748,0.54460709,1
7.044671782,1.228966237,3.621148802,2.215891763,3.910515819,-1.309348664,-1.257133213,-1.344033942,0.197235365,0.465074507,0.758667039,0.51815072,1
5.432651448,2.058310193,6.827825952,1.917481503,3.965396442,-1.252396973,-0.72140168,-1.991597789,0.408479503,0.640303436,0.587920842,0.849818869,1
8.272237067,2.770770918,7.479235893,8.860589081,3.002372234,-0.570323444,-0.574809364,-1.857239425,0.32573622,0.201388676,0.353834452,0.242291287,1
2.507109452,1.810164935,4.088733024,7.835375063,4.265300142,-1.47162619,-1.568881627,-1.224792325,0.277001233,0.561850142,0.304105801,0.065231891,1
0.608705596,4.489642329,3.013613619,2.656967512,3.775004137,-1.711094107,-0.611222836,-1.452687194,0.753396441,0.17385279,0.335780443,0.613463363,1
1.978084824,2.429576735,6.964642256,2.154843165,3.796493245,-0.882619452,-1.414820707,-1.499053086,0.150130574,0.512834001,0.155039297,0.146872726,1
9.452481199,6.302807241,0.517616978,1.560922267,2.920542056,-1.473773986,-0.750391357,-0.696376713,0.332976553,0.65761354,0.541390123,0.309462107,1
3.637183777,1.158973821,9.519681308,1.47826121,4.673027601,-1.802472938,-1.82004456,-1.050510103,0.255973481,0.387440857,0.396946944,0.086740469,1
3.152099059,9.214518269,7.733874066,9.217730974,3.401585051,-1.773827166,-0.575253157,-1.052504728,0.212559478,0.444479746,0.161783765,0.097590428,1
8.567442639,3.302411489,2.081398209,1.18908647,4.73427663,-1.319636625,-1.769147544,-1.645492461,0.05903536,0.369076237,0.230781395,0.293969234,1
1.445202629,0.827534516,0.627662231,9.138174933,3.739382892,-0.843795473,-1.541577541,-1.354009878,0.244201909,0.549727775,0.748941223,0.22468552,1
3.170365363,0.977763594,5.504699811,2.339445947,2.764368606,-0.993360452,-0.845390271,-0.925617883,0.207160686,0.55584986,0.146193632,0.987806102,1
5.293787594,2.853763983,4.505752401,2.140911359,3.103314865,-1.733573249,-0.703896705,-0.665844911,0.597923206,0.169471271,0.175715861,0.922660116,1
9.505946712,1.067874318,7.141367104,3.432133685,3.148000007,-0.562820084,-1.216290221,-1.368889702,0.719773001,0.693119557,0.169750772,0.590892351,1
0.650625032,4.022600091,6.016419821,3.075115482,4.396466341,-1.248486368,-1.695775448,-1.452204526,0.896120953,0.731452168,0.466994119,0.49014011,1
5.461203506,9.29911177,1.335653846,1.299446525,2.989782111,-1.702996447,-0.759571807,-0.527213857,0.670605684,0.857583042,0.968350612,0.826899125,1
9.423668226,8.668284684,1.871651704,2.924726813,3.162489307,-1.580107417,-0.811814249,-0.770567641,0.347732241,0.759324936,0.935368207,0.795297492,1
3.9716892,4.09106174,7.028206449,6.688364418,3.077278157,-1.487981294,-1.08909858,-0.500198283,0.123106838,0.403792163,0.367853602,0.195829317,1
6.875878481,5.705437046,2.22267712,5.176108458,4.442766752,-0.987559324,-1.952171729,-1.503035699,0.337447485,0.091045054,0.272656683,0.684327866,1
2.510224659,3.604096405,4.259551818,6.530434076,2.68703881,-0.693152698,-1.426106853,-0.567779259,0.437335371,0.104533375,0.734893497,0.104031066,1
2.975965917,9.737738993,1.597333739,5.631385928,3.641330403,-1.416571072,-0.652428217,-1.572331113,0.199727331,0.247982805,0.479498342,0.900509252,1
3.005346013,8.845439797,6.546070552,4.798472273,3.701702084,-1.583533996,-1.456298502,-0.661869586,0.693172645,0.075525957,0.335230422,0.466564965,1
0.515324738,3.118990958,4.034714053,2.462563888,4.37432001,-1.118386119,-1.373946276,-1.881987615,0.329011341,0.960558665,0.387731054,0.502615289,1
4.530315023,5.557582202,7.821523672,3.918735427,3.534038903,-1.580234893,-1.223221308,-0.730582701,0.152633664,0.155604673,0.242738575,0.561652067,1
6.834972947,2.009238562,1.745053398,3.232995061,2.727051503,-0.577740035,-1.247042081,-0.902269387,0.086040548,0.202659931,0.357410704,0.848713732,1
9.566453429,8.398311203,3.43682419,1.13206076,4.132028604,-1.903886247,-1.134774503,-1.093367854,0.218214178,0.575643091,0.690616449,0.47304624,1
5.031014707,2.621652746,5.011649899,3.631270419,3.875113433,-1.921594229,-1.133121299,-0.820397905,0.271606006,0.915600458,0.098060716,0.541165428,1
4.934509154,3.465289456,4.471130254,1.036732596,4.585365113,-1.415832904,-1.644974985,-1.524557224,0.56566166,0.091758119,0.399937503,0.97965429,1
9.990245676,8.471838712,5.293744399,1.77877159,3.986630688,-1.908146797,-1.183626418,-0.894857473,0.177809228,0.228638099,0.761767374,0.125373928,1
3.997786165,3.910560418,2.800845282,0.520386805,2.997476945,-1.350092804,-0.589092773,-1.058291368,0.348946074,0.691095723,0.381508985,0.275271592,1
